Date,Ticker,Buy Quant,Buy Price,Sell Quant,Sell Price,Px Close,Hold Pos,MtoM P&L,Gross P&L,Comm,Comm Test,Exc Fee,Net P&L
19/01/2021,MES H21,4.0,3792.75,3.0,3770.583333,3790.6,1.0,0.0,-343.2500049999999,0.525,0.075,1.54,-345.31500499999987
20/01/2021,MES H21,0.0,0.0,0.0,0.0,3845.0,1.0,272.00000000000045,0.0,0.0,0.075,0.0,272.00000000000045
21/01/2021,MES H21,0.0,0.0,0.0,0.0,3846.0,1.0,5.0,0.0,0.0,0.075,0.0,5.0
22/01/2021,MES H21,0.0,0.0,1.0,3839.25,3834.2,0.0,-59.00000000000091,25.25000000000091,0.075,0.075,0.22,-34.045
25/01/2021,MES H21,0.0,0.0,0.0,0.0,3848.4,0.0,0.0,0.0,0.0,0.075,0.0,0.0
26/01/2021,MES H21,0.0,0.0,0.0,0.0,3842.6,0.0,-0.0,0.0,0.0,0.075,0.0,0.0
27/01/2021,MES H21,10.0,3785.75,10.0,3804.25,3744.2,0.0,-0.0,925.0,1.5,0.075,4.4,919.1
28/01/2021,MES H21,66.0,3802.382576,54.0,3803.842593,3779.3,12.0,0.0,-990.7499700000199,9.0,0.075,26.4,-1026.14997000002
29/01/2021,MES H21,0.0,0.0,0.0,0.0,3705.2,12.0,-4446.000000000022,0.0,0.0,0.075,0.0,-4446.000000000022
01/02/2021,MES H21,0.0,0.0,12.0,3744.5,3765.7,0.0,3630.0,-1271.999999999989,0.8999999999999999,0.075,2.64,2354.460000000011
02/02/2021,MES H21,0.0,0.0,0.0,0.0,3818.3,0.0,0.0,0.0,0.0,0.075,0.0,0.0
03/02/2021,MES H21,0.0,0.0,0.0,0.0,3823.6,0.0,0.0,0.0,0.0,0.075,0.0,0.0
04/02/2021,MES H21,0.0,0.0,0.0,0.0,3860.75,0.0,0.0,0.0,0.0,0.075,0.0,0.0
05/02/2021,MES H21,0.0,0.0,0.0,0.0,3880.3,0.0,0.0,0.0,0.0,0.075,0.0,0.0
08/02/2021,MES H21,0.0,0.0,0.0,0.0,3908.1,0.0,0.0,0.0,0.0,0.075,0.0,0.0
09/02/2021,MES H21,0.0,0.0,0.0,0.0,3905.5,0.0,-0.0,0.0,0.0,0.075,0.0,0.0
10/02/2021,MES H21,0.0,0.0,0.0,0.0,3902.9,0.0,-0.0,0.0,0.0,0.075,0.0,0.0
11/02/2021,MES H21,0.0,0.0,0.0,0.0,3911.9,0.0,0.0,0.0,0.0,0.075,0.0,0.0
12/02/2021,MES H21,0.0,0.0,0.0,0.0,3931.1,0.0,0.0,0.0,0.0,0.075,0.0,0.0
15/02/2021,MES H21,0.0,0.0,0.0,0.0,3931.1,0.0,-0.0,0.0,0.0,0.075,0.0,0.0
16/02/2021,MES H21,0.0,0.0,0.0,0.0,3927.7,0.0,-0.0,0.0,0.0,0.075,0.0,0.0
17/02/2021,MES H21,0.0,0.0,4.0,3926.75,3928.0,-4.0,0.0,-25.0,0.3,0.075,0.88,-26.18
18/02/2021,MES H21,4.0,3913.25,0.0,0.0,3909.5,0.0,370.0,-75.0,0.3,0.075,0.88,293.82
04/03/2021,MES H21,3.0,3756.5,3.0,3774.25,3765.6,0.0,-0.0,266.25,0.44999999999999996,0.075,1.32,264.48
