Date,Ticker,Buy Quant,Buy Price,Sell Quant,Sell Price,Px Close,Hold Pos,MtoM P&L,Gross P&L,Comm,Exc Fee,Net P&L
09/03/2021,PBR,20000,7.307810000000001,0.0,0.0,7.2699999810000016,20000.0,0.0,-756.200379999985,100.0,0.0,-856.200379999985
10/03/2021,PBR,0,0.0,0.0,0.0,7.840000152999999,20000.0,11400.003439999953,0.0,0.0,0.0,11400.003439999953
11/03/2021,PBR,0,0.0,0.0,0.0,8.25,20000.0,8199.996940000015,0.0,0.0,0.0,8199.996940000015
12/03/2021,PBR,0,0.0,0.0,0.0,8.119999886,20000.0,-2600.002279999991,0.0,0.0,0.0,-2600.002279999991
15/03/2021,PBR,0,0.0,0.0,0.0,8.18999958,20000.0,1399.9938799999968,0.0,0.0,0.0,1399.9938799999968
16/03/2021,PBR,0,0.0,0.0,0.0,8.109999657000001,20000.0,-1599.9984599999807,0.0,0.0,0.0,-1599.9984599999807
17/03/2021,PBR,0,0.0,0.0,0.0,8.430000305,20000.0,6400.012959999976,0.0,0.0,0.0,6400.012959999976
18/03/2021,PBR,0,0.0,0.0,0.0,8.229999542,20000.0,-4000.015260000005,0.0,0.0,0.0,-4000.015260000005
19/03/2021,PBR,0,0.0,0.0,0.0,8.489999771,20000.0,5200.00458000002,0.0,0.0,0.0,5200.00458000002
22/03/2021,PBR,0,0.0,0.0,0.0,8.369999886,20000.0,-2399.997700000007,0.0,0.0,0.0,-2399.997700000007
23/03/2021,PBR,0,0.0,0.0,0.0,8.149999618999999,20000.0,-4400.005340000028,0.0,0.0,0.0,-4400.005340000028
24/03/2021,PBR,0,0.0,0.0,0.0,8.010000229,20000.0,-2799.9877999999967,0.0,0.0,0.0,-2799.9877999999967
25/03/2021,PBR,0,0.0,0.0,0.0,8.109999657000001,20000.0,1999.9885600000412,0.0,0.0,0.0,1999.9885600000412
26/03/2021,PBR,0,0.0,0.0,0.0,8.109999657000001,20000.0,-0.0,0.0,0.0,0.0,0.0
29/03/2021,PBR,0,0.0,0.0,0.0,8.149999618999999,20000.0,799.9992399999555,0.0,0.0,0.0,799.9992399999555
30/03/2021,PBR,0,0.0,0.0,0.0,8.149999618999999,20000.0,-0.0,0.0,0.0,0.0,0.0
31/03/2021,PBR,0,0.0,0.0,0.0,8.479999542,20000.0,6599.998460000016,0.0,0.0,0.0,6599.998460000016
01/04/2021,PBR,0,0.0,0.0,0.0,8.27,20000.0,-4199.990840000005,0.0,0.0,0.0,-4199.990840000005
05/04/2021,PBR,0,0.0,0.0,0.0,8.380000114440918,20000.0,2200.002288818368,0.0,0.0,0.0,2200.002288818368
06/04/2021,PBR,0,0.0,0.0,0.0,8.409999847412111,20000.0,599.9946594238636,0.0,0.0,0.0,599.9946594238636
07/04/2021,PBR,0,0.0,0.0,0.0,8.420000076293945,20000.0,200.00457763668322,0.0,0.0,0.0,200.00457763668322
08/04/2021,PBR,0,0.0,0.0,0.0,8.369999885559082,20000.0,-1000.0038146972656,0.0,0.0,0.0,-1000.0038146972656
09/04/2021,PBR,0,0.0,0.0,0.0,8.289999961853027,20000.0,-1599.9984741210938,0.0,0.0,0.0,-1599.9984741210938
12/04/2021,PBR,0,0.0,0.0,0.0,8.270000457763674,20000.0,-399.99008178707385,0.0,0.0,0.0,-399.99008178707385
13/04/2021,PBR,0,0.0,0.0,0.0,8.270000457763674,20000.0,-0.0,0.0,0.0,0.0,0.0
14/04/2021,PBR,0,0.0,0.0,0.0,8.489999771118164,20000.0,4399.986267089808,0.0,0.0,0.0,4399.986267089808
15/04/2021,PBR,0,0.0,0.0,0.0,8.100000381469728,20000.0,-7799.9877929687145,0.0,0.0,0.0,-7799.9877929687145
16/04/2021,PBR,0,0.0,0.0,0.0,8.119999885559082,20000.0,399.99008178707385,0.0,0.0,0.0,399.99008178707385
19/04/2021,PBR,0,0.0,20000.0,8.0739315,8.539999961853027,0.0,8400.001525878906,-9321.369237060537,100.0,0.8235410129999999,-1022.1912521946305
