Date,MtoM P&L,Gross P&L,Receipt Value,Comm,Exc Fee,FX Description,FX Rate,FX Value,Receipt Value Cum Sum,FX Value Cum Sum,Settlement Cum Sum,Total,Total Cum Sum
02/07/2020,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0
06/07/2020,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0
07/07/2020,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0
08/07/2020,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0
09/07/2020,0.0,-2696.249600000015,-2800.9396000000147,65.76,38.93,FX - Sell USD,5.3479,-50000.0,-2800.9396000000147,-50000.0,-50000.0,-52800.93960000001,-52800.93960000001
10/07/2020,6732.500000000004,-727.500049999951,5942.409950000052,42.27,20.32,-,-,0.0,3141.4703500000373,-50000.0,-52800.93960000001,5942.409950000052,-46858.52964999996
13/07/2020,-1392.4999999999966,6868.749850000014,5429.239850000016,30.93,16.08,-,-,0.0,8570.710200000054,-50000.0,-46858.52964999996,5429.239850000016,-41429.28979999994
14/07/2020,-2351.2500000000077,1563.7496000000738,-850.7703999999336,41.46,21.81,-,-,0.0,7719.93980000012,-50000.0,-41429.28979999994,-850.7703999999336,-42280.060199999876
15/07/2020,2032.500000000007,-625.0004500000388,1332.1095499999685,49.17,26.22,-,-,0.0,9052.049350000088,-50000.0,-42280.060199999876,1332.1095499999685,-40947.950649999904
16/07/2020,-630.000000000007,176.25015000002574,-480.05984999998117,16.830000000000002,9.48,-,-,0.0,8571.989500000107,-50000.0,-40947.950649999904,-480.05984999998117,-41428.01049999989
17/07/2020,-3164.9999999999995,2044.9985500001142,-1197.3714499998855,51.61,25.76,-,-,0.0,7374.618050000221,-50000.0,-41428.01049999989,-1197.3714499998855,-42625.38194999977
20/07/2020,-509.9999999999938,1666.249400000047,1124.6194000000532,20.09,11.54,-,-,0.0,8499.237450000273,-50000.0,-42625.38194999977,1124.6194000000532,-41500.762549999716
21/07/2020,1113.7499999999986,597.5,1688.3899999999987,14.48,8.38,-,-,0.0,10187.627450000273,-50000.0,-41500.762549999716,1688.3899999999987,-39812.372549999716
22/07/2020,7164.999999999996,-2149.700000000012,4992.0399999999845,15.48,7.78,-,-,0.0,15179.667450000257,-50000.0,-39812.372549999716,4992.0399999999845,-34820.33254999973
23/07/2020,-14632.499999999998,916.2486499999773,-13752.221350000022,23.41,12.56,Options Trade,-,-2600.0,1427.4461000002357,-52600.0,-37420.33254999973,-16352.221350000022,-51172.55389999975
24/07/2020,1935.000000000002,-983.7510000000066,920.7989999999955,19.65,10.8,-,-,0.0,2348.245100000231,-52600.0,-51172.55389999975,920.7989999999955,-50251.75489999975
27/07/2020,7998.749999999999,-656.25,7318.949999999999,14.95,8.6,-,-,0.0,9667.19510000023,-52600.0,-50251.75489999975,7318.949999999999,-42932.804899999755
28/07/2020,-12215.000000000005,4567.500000000021,-7675.019999999981,14.65,12.87,-,-,0.0,1992.1751000002487,-52600.0,-42932.804899999755,-7675.019999999981,-50607.82489999974
29/07/2020,13825.0,-1056.2499999999998,12753.35,6.94,8.46,-,-,0.0,14745.52510000025,-52600.0,-50607.82489999974,12753.35,-37854.47489999974
30/07/2020,7852.499999999997,-692.5000000000363,7094.0799999999645,41.81,24.11,-,-,0.0,21839.605100000215,-52600.0,-37854.47489999974,7094.0799999999645,-30760.394899999774
31/07/2020,-569.9999999999959,-5974.999600000274,-6638.799600000269,58.8,35.0,-,-,0.0,15200.805499999948,-52600.0,-30760.394899999774,-6638.799600000269,-37399.19450000004
03/08/2020,-9840.00000000001,0.0,-9840.00000000001,0.0,0.0,-,-,0.0,5360.805499999939,-52600.0,-37399.19450000004,-9840.00000000001,-47239.19450000005
04/08/2020,-6164.999999999993,552.5,-5621.369999999995,5.8599999999999985,3.01,-,-,0.0,-260.5645000000568,-52600.0,-47239.19450000005,-5621.369999999995,-52860.564500000044
05/08/2020,-7672.5,0.0,-7692.599999999998,12.6,7.5,-,-,0.0,-7953.164500000054,-52600.0,-52860.564500000044,-7692.599999999998,-60553.16450000004
06/08/2020,-3577.4999999999964,62.5,-3520.5199999999963,3.76,1.76,-,-,0.0,-11473.68450000005,-52600.0,-60553.16450000004,-3520.5199999999963,-64073.68450000004
07/08/2020,877.4999999999976,50.0,924.7399999999975,1.88,0.88,-,-,0.0,-10548.944500000052,-52600.0,-64073.68450000004,924.7399999999975,-63148.94450000004
10/08/2020,-1375.0,37.5,-1339.5700000000004,1.41,0.66,-,-,0.0,-11888.514500000052,-52600.0,-63148.94450000004,-1339.5700000000004,-64488.51450000004
11/08/2020,2029.9999999999966,487.5,2497.2999999999965,12.85,7.35,-,-,0.0,-9391.214500000056,-52600.0,-64488.51450000004,2497.2999999999965,-61991.214500000046
12/08/2020,3620.000000000004,262.4999999998854,3805.4499999998893,48.3,28.75,-,-,0.0,-5585.764500000167,-52600.0,-61991.214500000046,3805.4499999998893,-58185.76450000016
13/08/2020,1185.0000000000011,2084.9975000000404,3208.9075000000416,38.52,22.57,-,-,0.0,-2376.857000000125,-52600.0,-58185.76450000016,3208.9075000000416,-54976.85700000011
14/08/2020,-7262.500000000006,3207.5200000003565,-4184.8199999996505,80.64999999999998,49.19,-,-,0.0,-6561.676999999776,-52600.0,-54976.85700000011,-4184.8199999996505,-59161.67699999976
17/08/2020,2052.5000000000077,400.0,2439.100000000008,8.4,5.0,-,-,0.0,-4122.576999999768,-52600.0,-59161.67699999976,2439.100000000008,-56722.57699999976
18/08/2020,1524.9999999999993,0.0,1524.9999999999993,0.0,0.0,-,-,0.0,-2597.576999999769,-52600.0,-56722.57699999976,1524.9999999999993,-55197.57699999976
19/08/2020,-3132.4999999999964,6700.0,3510.550000000003,35.7,21.25,-,-,0.0,912.9730000002337,-52600.0,-55197.57699999976,3510.550000000003,-51687.026999999754
20/08/2020,4819.999999999998,-4250.0,516.3999999999978,33.6,20.0,-,-,0.0,1429.3730000002315,-52600.0,-51687.026999999754,516.3999999999978,-51170.62699999976
21/08/2020,3169.999999999998,-1250.0,1852.9999999999984,42.0,25.0,-,-,0.0,3282.3730000002297,-52600.0,-51170.62699999976,1852.9999999999984,-49317.62699999976
24/08/2020,29640.0,-2997.5014999999157,26530.198500000082,69.42999999999999,42.87,-,-,0.0,29812.57150000031,-52600.0,-49317.62699999976,26530.198500000082,-22787.428499999678
25/08/2020,14325.0,-17995.00250000012,-3748.8025000001203,48.43000000000001,30.37,FX - Sell USD,5.5809,-28000.0,26063.76900000019,-80600.0,-50787.428499999674,-31748.80250000012,-54536.230999999796
26/08/2020,12435.000000000005,-8737.5,3627.150000000009,44.1,26.25,-,-,0.0,29690.919000000198,-80600.0,-54536.230999999796,3627.150000000009,-50909.08099999979
27/08/2020,4355.000000000002,0.0,4254.500000000002,63.0,37.5,-,-,0.0,33945.4190000002,-80600.0,-50909.08099999979,4254.500000000002,-46654.58099999979
28/08/2020,2224.9999999999977,-2883.999500000053,-719.5995000000548,34.120000000000005,26.48,-,-,0.0,33225.81950000014,-80600.0,-46654.58099999979,-719.5995000000548,-47374.18049999984
31/08/2020,-8250.0,12430.50199999993,4002.651999999929,107.62,70.23,-,-,0.0,37228.47150000007,-80600.0,-47374.18049999984,4002.651999999929,-43371.52849999991
01/09/2020,17180.0,-5475.002499999846,11587.747500000156,73.5,43.75,-,-,0.0,48816.21900000023,-80600.0,-43371.52849999991,11587.747500000156,-31783.780999999755
02/09/2020,34717.5,-31000.0,3600.25,73.5,43.75,-,-,0.0,52416.46900000023,-80600.0,-31783.780999999755,3600.25,-28183.530999999755
03/09/2020,-58595.0,42357.500500000715,-16339.749499999285,63.13,39.12,-,-,0.0,36076.719500000945,-80600.0,-28183.530999999755,-16339.749499999285,-44523.28049999904
04/09/2020,-31999.999999999996,-30800.000399999808,-62917.350399999814,73.75,43.6,-,-,0.0,-26840.63089999887,-80600.0,-44523.28049999904,-62917.350399999814,-107440.63089999885
08/09/2020,-50612.50000000001,26696.255999999743,-24052.544000000267,78.86,57.44000000000001,FX - Buy USD,5.392,64910.97923,-50893.17489999914,-15689.020770000003,-42529.65166999886,40858.435229999726,-66582.19566999913
09/09/2020,-46610.0,7287.503999999899,-39416.2960000001,58.8,35.0,FX - Buy USD,5.2888,37815.76161,-90309.47089999923,22126.74084,-28766.434059999123,-1600.5343900000953,-68182.73005999922
10/09/2020,-41380.0,47262.49799999988,5785.047999999892,57.22000000000001,40.23,FX - Buy USD,5.3020000000000005,75443.22897000001,-84524.42289999934,97569.96981000001,7260.4989100007915,81228.2769699999,13045.546910000689
11/09/2020,4377.499999999995,-4987.502000000018,-653.5520000000223,27.3,16.25,-,-,0.0,-85177.97489999936,97569.96981000001,13045.546910000685,-653.5520000000223,12391.994910000667
14/09/2020,-329.99999999999636,-548.4990449976831,-1406.0890449976825,288.79,238.8,-,-,0.0,-86584.06394499705,97569.96981000001,12391.994910000663,-1406.0890449976825,10985.905865002984
15/09/2020,19.9999999999978,15453.74854000115,15099.88854000115,207.08,166.78,-,-,0.0,-71484.1754049959,97569.96981000001,10985.90586500298,15099.88854000115,26085.794405004133
16/09/2020,1950.0,-301.2488200009238,845.6011799990757,442.45,360.7,-,-,0.0,-70638.57422499682,97569.96981000001,26085.79440500413,845.6011799990757,26931.39558500321
17/09/2020,30.000000000002245,2680.004379999753,1514.2643799997568,663.72,532.02,-,-,0.0,-69124.30984499706,97569.96981000001,26931.395585003207,1514.2643799997568,28445.659965002968
18/09/2020,-15939.999999999949,6478.750860000591,-9972.04913999936,286.65,224.15,-,-,0.0,-79096.35898499642,97569.96981000001,28445.659965002964,-9972.04913999936,18473.610825003605
21/09/2020,-6860.000000000003,7304.999935000163,238.21993500015927,116.34,90.44,-,-,0.0,-78858.13904999626,97569.96981000001,18473.610825003605,238.21993500015927,18711.830760003766
22/09/2020,14973.500000000102,5130.999814999345,19889.354814999453,122.185,92.96,-,-,0.0,-58968.784234996805,97569.96981000001,18711.830760003766,19889.354814999453,38601.18557500322
23/09/2020,-20714.500000000047,-11046.250499999906,-32007.30049999996,140.39999999999998,106.15,-,-,0.0,-90976.08473499677,97569.96981000001,38601.18557500322,-32007.30049999996,6593.885075003258
24/09/2020,4135.000000000002,-5829.999650000211,-1991.1846500002093,168.30499999999995,127.88,-,-,0.0,-92967.26938499698,97569.96981000001,6593.885075003258,-1991.1846500002093,4602.700425003049
25/09/2020,-2728.0000000000146,738.0000400001541,-2126.009959999861,76.78,59.23,-,-,0.0,-95093.27934499684,97569.96981000001,4602.700425003049,-2126.009959999861,2476.6904650031875
28/09/2020,18179.999999999956,676.2500399998635,18742.220039999826,64.34,49.69,-,-,0.0,-76351.05930499702,97569.96981000001,2476.6904650031875,18742.220039999826,21218.910505003012
29/09/2020,-635.0000000000127,-1052.7497400002676,-1914.1497400002802,126.20999999999998,100.19,-,-,0.0,-78265.2090449973,97569.96981000001,21218.910505003012,-1914.1497400002802,19304.76076500273
30/09/2020,3294.000000000035,-3126.250030000001,107.76497000003292,32.465,27.520000000000003,-,-,0.0,-78157.44407499727,97569.96981000001,19304.76076500273,107.76497000003292,19412.525735002764
01/10/2020,2222.499999999982,-1594.99975000017,250.05024999981103,213.35,164.1,-,-,0.0,-77907.39382499746,97569.96981000001,19412.525735002764,250.05024999981103,19662.575985002575
02/10/2020,682.4999999999964,4963.249540001143,5332.829540001148,176.01,136.91,-,-,0.0,-72574.5642849963,97569.96981000001,19662.575985002575,5332.829540001148,24995.405525003724
05/10/2020,1289.5000000000073,466.2498000003514,1645.0998000003601,61.08,49.57,-,-,0.0,-70929.46448499594,97569.96981000001,24995.405525003724,1645.0998000003601,26640.505325004084
06/10/2020,-17134.500000000116,12518.750350000413,-4829.749649999702,120.25,93.75,-,-,0.0,-75759.21413499565,97569.96981000001,26640.505325004084,-4829.749649999702,21810.75567500438
07/10/2020,7276.000000000047,-12338.000604999785,-5237.7556049997365,97.515,78.24,-,-,0.0,-80996.96973999539,97569.96981000001,21810.75567500438,-5237.7556049997365,16573.000070004644
08/10/2020,1479.9999999999914,3621.2499750002053,4998.149975000197,56.8,46.3,-,-,0.0,-75998.81976499519,97569.96981000001,16573.000070004644,4998.149975000197,21571.15004500484
09/10/2020,21255.00000000011,-6332.49969999997,14841.575300000139,44.775,36.15,-,-,0.0,-61157.24446499505,97569.96981000001,21571.15004500484,14841.575300000139,36412.725345004976
12/10/2020,25272.5,0.0,25272.5,0.0,0.0,-,-,0.0,-35884.74446499505,97569.96981000001,36412.725345004976,25272.5,61685.225345004976
13/10/2020,-11730.000000000002,-3681.250079999703,-15547.815079999707,76.075,60.49,FX - Sell USD,5.5923,-30000.0,-51432.55954499476,67569.96981000001,31685.225345004976,-45547.81507999971,16137.410265005266
