Date,Ticker,Buy Quant,Buy Price,Sell Quant,Sell Price,Px Close,Hold Pos,MtoM P&L,Gross P&L,Comm,Exc Fee,Net P&L
30/03/2021,6L K21,0.0,0.0,4.0,0.17315,0.173649997,-4.0,0.0,-199.9988000000008,3.4,6.48,-209.8788000000008
31/03/2021,6L K21,0.0,0.0,0.0,0.0,0.17689999899999995,-4.0,-1300.0007999999784,0.0,0.0,0.0,-1300.0007999999784
01/04/2021,6L K21,0.0,0.0,0.0,0.0,0.174850002,-4.0,819.9987999999769,0.0,0.0,0.0,819.9987999999769
02/04/2021,6L K21,0.0,0.0,0.0,0.0,0.174199998,-4.0,260.0016000000038,0.0,0.0,0.0,260.0016000000038
05/04/2021,6L K21,0.0,0.0,0.0,0.0,0.17599999904632568,-4.0,-720.0004185302755,0.0,0.0,0.0,-720.0004185302755
06/04/2021,6L K21,0.0,0.0,1.0,0.1787,0.1782499998807907,-5.0,-900.0003337860107,45.00001192092873,0.85,1.62,-857.470321865082
07/04/2021,6L K21,0.0,0.0,0.0,0.0,0.17720000445842746,-5.0,524.9977111816268,0.0,0.0,0.0,524.9977111816268
08/04/2021,6L K21,0.0,0.0,0.0,0.0,0.179299995303154,-5.0,-1049.9954223632674,0.0,0.0,0.0,-1049.9954223632674
09/04/2021,6L K21,2.0,0.17595,0.0,0.0,0.1758500039577484,-3.0,1724.9956727027893,-19.99920845031644,1.7,3.24,1700.0564642524728
12/04/2021,6L K21,0.0,0.0,0.0,0.0,0.17430000007152555,-3.0,465.0011658668601,0.0,0.0,0.0,465.0011658668601
13/04/2021,6L K21,0.0,0.0,0.0,0.0,0.17544999718666074,-3.0,-344.99913454055786,0.0,0.0,0.0,-344.99913454055786
14/04/2021,6L K21,0.0,0.0,0.0,0.0,0.1754000037908554,-3.0,14.998018741599338,0.0,0.0,0.0,14.998018741599338
15/04/2021,6L K21,0.0,0.0,1.0,0.17765,0.17790000140666962,-4.0,-749.9992847442627,-25.000140666961435,0.85,1.62,-777.4694254112242
16/04/2021,6L K21,0.0,0.0,0.0,0.0,0.1790499985218048,-4.0,-459.99884605407715,0.0,0.0,0.0,-459.99884605407715
19/04/2021,6L K21,0.0,0.0,0.0,0.0,0.18000000715255735,-4.0,-380.0034523010143,0.0,0.0,0.0,-380.0034523010143
20/04/2021,6L K21,0.0,0.0,1.0,0.17975,0.1798499971628189,-5.0,60.00399589537464,-9.999716281891558,0.85,1.62,47.534279613483086
21/04/2021,6L K21,0.0,0.0,0.0,0.0,0.18060000240802765,-5.0,-375.0026226043701,0.0,0.0,0.0,-375.0026226043701
22/04/2021,6L K21,0.0,0.0,0.0,0.0,0.18279999494552607,-5.0,-1099.9962687492093,0.0,0.0,0.0,-1099.9962687492093
23/04/2021,6L K21,0.0,0.0,0.0,0.0,0.18205000460147847,-5.0,374.99517202380093,0.0,0.0,0.0,374.99517202380093
26/04/2021,6L K21,0.0,0.0,0.0,0.0,0.1832499951124192,-5.0,-599.995255470373,0.0,0.0,0.0,-599.995255470373
27/04/2021,6L K21,0.0,0.0,0.0,0.0,0.1829500049352646,-5.0,149.99508857731215,0.0,0.0,0.0,149.99508857731215
28/04/2021,6L K21,0.0,0.0,0.0,0.0,0.18639999628067014,-5.0,-1724.9956727027754,0.0,0.0,0.0,-1724.9956727027754
29/04/2021,6L K21,0.0,0.0,0.0,0.0,0.18690000474452967,-5.0,-250.00423192976518,0.0,0.0,0.0,-250.00423192976518
30/04/2021,6L K21,5.0,0.1863,0.0,0.0,0.18505999445915225,0.0,920.0051426887096,-620.002770423872,4.25,8.100000000000001,287.6523722648376
